Customer_ID,CIBIL_Score,Loan_Issued,Loan_Issue_Date
Z018218,683,TRUE,17-02-2025
Z018219,669,TRUE,05-05-2024
Z018220,644,TRUE,23-04-2024
Z018221,695,TRUE,29-03-2025
Z018222,556,TRUE,16-08-2024
Z018223,662,TRUE,01-03-2025
Z018224,645,TRUE,28-11-2024
Z018225,786,TRUE,13-04-2024
Z018226,724,TRUE,21-12-2024
Z018227,768,TRUE,01-02-2025
Z018228,668,TRUE,24-11-2024
Z018229,695,TRUE,14-10-2024
Z018230,644,TRUE,19-01-2025
Z018231,568,TRUE,01-06-2024
Z018232,671,TRUE,08-05-2024
Z018233,645,TRUE,19-09-2024
Z018234,717,TRUE,30-06-2024
Z018235,696,TRUE,04-09-2024
Z018236,640,TRUE,19-08-2024
Z018237,730,TRUE,21-07-2024
Z018238,733,TRUE,15-02-2025
Z018239,633,TRUE,05-08-2024
Z018240,679,TRUE,04-01-2025
Z018241,688,TRUE,10-07-2024
Z018242,778,TRUE,07-06-2024
Z018243,719,TRUE,23-06-2024
Z018244,749,TRUE,19-08-2024
Z018245,641,TRUE,13-09-2024
Z018246,724,TRUE,06-04-2024
Z018247,696,TRUE,28-11-2024
Z018248,734,TRUE,03-08-2024
Z018249,607,TRUE,28-02-2025
Z018250,719,TRUE,16-06-2024
Z018251,656,TRUE,15-08-2024
Z018252,703,TRUE,07-09-2024
Z018253,530,TRUE,27-07-2024
Z018254,708,TRUE,14-01-2025
Z018255,736,TRUE,10-07-2024
Z018256,684,TRUE,15-05-2024
Z018257,663,TRUE,13-11-2024
Z018258,709,TRUE,04-02-2025
Z018259,625,TRUE,08-10-2024
Z018260,559,TRUE,03-06-2024
Z018261,676,TRUE,05-03-2025
Z018262,620,TRUE,21-09-2024
Z018263,679,TRUE,18-07-2024
Z018264,599,TRUE,16-11-2024
Z018265,631,TRUE,21-08-2024
Z018266,663,TRUE,26-08-2024
Z018267,769,TRUE,01-11-2024
Z018268,643,TRUE,10-06-2024
Z018269,628,TRUE,09-05-2024
Z018270,565,TRUE,22-08-2024
Z018271,813,TRUE,23-02-2025
Z018272,567,TRUE,03-07-2024
Z018273,697,TRUE,15-07-2024
Z018274,678,TRUE,19-11-2024
Z018275,706,TRUE,03-11-2024
Z018276,659,TRUE,05-12-2024
Z018277,699,TRUE,15-03-2025
Z018278,649,TRUE,14-03-2025
Z018279,890,TRUE,11-09-2024
Z018280,830,TRUE,27-10-2024
Z018281,656,TRUE,20-06-2024
Z018282,724,TRUE,25-09-2024
Z018283,672,TRUE,20-01-2025
Z018284,652,TRUE,16-09-2024
Z018285,670,TRUE,23-05-2024
Z018286,725,TRUE,04-09-2024
Z018287,669,TRUE,05-03-2025
Z018288,642,TRUE,28-08-2024
Z018289,640,TRUE,23-07-2024
Z018290,657,TRUE,18-08-2024
Z018291,566,TRUE,01-01-2025
Z018292,684,TRUE,06-08-2024
Z018293,738,TRUE,04-06-2024
Z018294,790,TRUE,04-09-2024
Z018295,696,TRUE,06-11-2024
Z018296,666,TRUE,25-06-2024
Z018297,555,TRUE,14-06-2024
Z018298,555,TRUE,09-03-2025
Z018299,688,TRUE,24-08-2024
Z018300,792,TRUE,29-04-2024
Z018301,723,TRUE,07-06-2024
Z018302,339,TRUE,12-08-2024
Z018303,717,TRUE,01-07-2024
Z018304,665,TRUE,08-12-2024
Z018305,702,TRUE,29-01-2025
Z018306,660,TRUE,24-02-2025
Z018307,690,TRUE,15-06-2024
Z018308,631,TRUE,25-02-2025
Z018309,706,TRUE,20-01-2025
Z018310,597,TRUE,15-09-2024
Z018311,631,TRUE,15-05-2024
Z018312,736,TRUE,02-11-2024
Z018313,748,TRUE,26-08-2024
Z018314,665,TRUE,28-05-2024
Z018315,676,TRUE,23-08-2024
Z018316,758,TRUE,05-01-2025
Z018317,660,TRUE,05-03-2025
Z018318,741,TRUE,26-12-2024
Z018319,705,TRUE,13-04-2024
Z018320,683,TRUE,22-07-2024
Z018321,628,TRUE,05-02-2025
Z018322,711,TRUE,03-11-2024
Z018323,607,TRUE,05-02-2025
Z018324,622,TRUE,10-10-2024
Z018325,699,TRUE,09-10-2024
Z018326,682,TRUE,20-07-2024
Z018327,673,TRUE,05-02-2025
Z018328,702,TRUE,11-11-2024
Z018329,694,TRUE,30-05-2024
Z018330,702,TRUE,17-12-2024
Z018331,598,TRUE,06-08-2024
Z018332,633,TRUE,18-06-2024
Z018333,754,TRUE,19-05-2024
Z018334,661,TRUE,10-05-2024
Z018335,757,TRUE,23-08-2024
Z018336,738,TRUE,25-07-2024
Z018337,645,TRUE,26-09-2024
Z018338,623,TRUE,30-09-2024
Z018339,641,TRUE,21-04-2024
Z018340,589,TRUE,08-05-2024
Z018341,781,TRUE,11-09-2024
Z018342,605,TRUE,14-04-2024
Z018343,740,TRUE,28-02-2025
Z018344,728,TRUE,11-12-2024
Z018345,673,TRUE,23-01-2025
Z018346,683,TRUE,12-09-2024
Z018347,720,TRUE,20-01-2025
Z018348,718,TRUE,18-12-2024
Z018349,674,TRUE,18-06-2024
Z018350,745,TRUE,22-07-2024
Z018351,716,TRUE,03-08-2024
Z018352,720,TRUE,24-07-2024
Z018353,691,TRUE,10-02-2025
Z018354,682,TRUE,02-03-2025
Z018355,674,TRUE,15-01-2025
Z018356,684,TRUE,29-11-2024
Z018357,683,TRUE,24-12-2024
Z018358,766,TRUE,20-03-2025
Z018359,634,TRUE,20-04-2024
Z018360,751,TRUE,21-06-2024
Z018361,725,TRUE,24-03-2025
Z018362,701,TRUE,18-11-2024
Z018363,687,TRUE,12-09-2024
Z018364,688,TRUE,22-01-2025
Z018365,700,TRUE,30-01-2025
Z018366,669,TRUE,04-07-2024
Z018367,653,TRUE,29-01-2025
Z018368,732,TRUE,22-03-2025
Z018369,763,TRUE,28-08-2024
Z018370,678,TRUE,09-04-2024
Z018371,609,TRUE,22-02-2025
Z018372,624,TRUE,06-05-2024
Z018373,758,TRUE,09-11-2024
Z018374,708,TRUE,22-05-2024
Z018375,596,TRUE,09-06-2024
Z018376,737,TRUE,14-04-2024
Z018377,719,TRUE,25-01-2025
Z018378,732,TRUE,22-06-2024
Z018379,582,TRUE,05-05-2024
Z018380,748,TRUE,26-08-2024
Z018381,661,TRUE,17-12-2024
Z018382,607,TRUE,09-03-2025
Z018383,662,TRUE,30-01-2025
Z018384,691,TRUE,08-12-2024
Z018385,694,TRUE,30-05-2024
Z018386,553,TRUE,03-07-2024
Z018387,699,TRUE,01-09-2024
Z018388,745,TRUE,13-08-2024
Z018389,711,TRUE,06-10-2024
Z018390,671,TRUE,17-01-2025
Z018391,504,TRUE,27-03-2025
Z018392,746,TRUE,25-07-2024
Z018393,699,TRUE,03-11-2024
Z018394,778,TRUE,09-10-2024
Z018395,745,TRUE,07-06-2024
Z018396,764,TRUE,16-04-2024
Z018397,807,TRUE,12-01-2025
Z018398,652,TRUE,16-02-2025
Z018399,702,TRUE,05-02-2025
Z018400,648,TRUE,27-05-2024
Z018401,766,TRUE,18-05-2024
Z018402,781,TRUE,19-11-2024
Z018403,730,TRUE,12-03-2025
Z018404,647,TRUE,20-07-2024
Z018405,674,TRUE,29-09-2024
Z018406,704,TRUE,12-08-2024
Z018407,717,TRUE,10-12-2024
Z018408,702,TRUE,11-05-2024
Z018409,738,TRUE,16-02-2025
Z018410,729,TRUE,28-01-2025
Z018411,654,TRUE,09-05-2024
Z018412,626,TRUE,20-09-2024
Z018413,608,TRUE,07-10-2024
Z018414,680,TRUE,08-04-2024
Z018415,727,TRUE,23-07-2024
Z018416,651,TRUE,24-04-2024
Z018417,727,TRUE,27-10-2024
Z018418,614,TRUE,03-06-2024
Z018419,639,TRUE,11-01-2025
Z018420,654,TRUE,16-08-2024
Z018421,635,TRUE,06-03-2025
Z018422,829,TRUE,18-12-2024
Z018423,770,TRUE,17-10-2024
Z018424,639,TRUE,26-04-2024
Z018425,617,TRUE,30-12-2024
Z018426,782,TRUE,11-11-2024
Z018427,693,TRUE,08-11-2024
Z018428,803,TRUE,19-09-2024
Z018429,694,TRUE,14-07-2024
Z018430,621,TRUE,24-07-2024
Z018431,648,TRUE,30-04-2024
Z018432,643,TRUE,06-01-2025
Z018433,659,TRUE,11-01-2025
Z018434,538,TRUE,10-01-2025
Z018435,705,TRUE,14-05-2024
Z018436,657,TRUE,08-10-2024
Z018437,568,TRUE,13-11-2024
Z018438,750,TRUE,21-04-2024
Z018439,747,TRUE,23-09-2024
Z018440,733,TRUE,17-11-2024
Z018441,637,TRUE,26-06-2024
Z018442,694,TRUE,06-07-2024
Z018443,705,TRUE,19-11-2024
Z018444,839,TRUE,29-11-2024
Z018445,649,TRUE,28-04-2024
Z018446,663,TRUE,31-01-2025
Z018447,640,TRUE,07-12-2024
Z018448,663,TRUE,18-06-2024
Z018449,819,TRUE,08-02-2025
Z018450,712,TRUE,07-03-2025
Z018451,691,TRUE,08-09-2024
Z018452,582,TRUE,10-01-2025
Z018453,776,TRUE,22-06-2024
Z018454,641,TRUE,15-05-2024
Z018455,705,TRUE,11-12-2024
Z018456,682,TRUE,16-06-2024
Z018457,626,TRUE,13-07-2024
Z018458,791,TRUE,25-05-2024
Z018459,775,TRUE,21-10-2024
Z018460,686,TRUE,21-12-2024
Z018461,639,TRUE,27-09-2024
Z018462,732,TRUE,29-03-2025
Z018463,606,TRUE,01-05-2024
Z018464,777,TRUE,06-03-2025
Z018465,634,TRUE,16-04-2024
Z018466,843,TRUE,02-12-2024
Z018467,793,TRUE,04-03-2025
Z018468,544,TRUE,08-05-2024
Z018469,705,TRUE,30-01-2025
Z018470,773,TRUE,04-07-2024
Z018471,754,TRUE,19-10-2024
Z018472,722,TRUE,27-05-2024
Z018473,719,TRUE,07-04-2024
Z018474,736,TRUE,07-09-2024
Z018475,733,TRUE,06-07-2024
Z018476,743,TRUE,09-06-2024
Z018477,662,TRUE,06-06-2024
Z018478,676,TRUE,05-01-2025
Z018479,773,TRUE,20-02-2025
Z018480,784,TRUE,09-11-2024
Z018481,697,TRUE,29-09-2024
Z018482,701,TRUE,01-09-2024
Z018483,745,TRUE,05-09-2024
Z018484,593,TRUE,13-12-2024
Z018485,663,TRUE,07-11-2024
Z018486,656,TRUE,26-02-2025
Z018487,709,TRUE,27-01-2025
Z018488,679,TRUE,05-09-2024
Z018489,684,TRUE,13-04-2024
Z018490,630,TRUE,19-05-2024
Z018491,627,TRUE,23-09-2024
Z018492,660,TRUE,19-04-2024
Z018493,688,TRUE,27-02-2025
Z018494,641,TRUE,14-04-2024
Z018495,645,TRUE,18-06-2024
Z018496,691,TRUE,27-06-2024
Z018497,737,TRUE,30-04-2024
Z018498,571,TRUE,25-08-2024
Z018499,535,TRUE,13-05-2024
Z018500,704,TRUE,23-05-2024
Z018501,694,TRUE,16-06-2024
Z018502,548,TRUE,10-12-2024
Z018503,813,TRUE,27-03-2025
Z018504,633,TRUE,30-01-2025
Z018505,650,TRUE,13-07-2024
Z018506,710,TRUE,11-10-2024
Z018507,588,TRUE,13-11-2024
Z018508,593,TRUE,20-03-2025
Z018509,571,TRUE,13-04-2024
Z018510,739,TRUE,04-01-2025
Z018511,646,TRUE,15-08-2024
Z018512,676,TRUE,01-08-2024
Z018513,714,TRUE,19-11-2024
Z018514,757,TRUE,23-06-2024
Z018515,647,TRUE,03-09-2024
Z018516,521,TRUE,28-11-2024
Z018517,654,TRUE,30-03-2025
Z018518,717,TRUE,31-10-2024
Z018519,584,TRUE,04-03-2025
Z018520,631,TRUE,14-05-2024
Z018521,632,TRUE,15-05-2024
Z018522,659,TRUE,25-11-2024
Z018523,615,TRUE,15-05-2024
Z018524,691,TRUE,26-06-2024
Z018525,526,TRUE,23-11-2024
Z018526,673,TRUE,01-07-2024
Z018527,773,TRUE,25-09-2024
Z018528,687,TRUE,10-02-2025
Z018529,639,TRUE,07-11-2024
Z018530,699,TRUE,01-07-2024
Z018531,663,TRUE,19-10-2024
Z018532,667,TRUE,26-12-2024
Z018533,733,TRUE,20-01-2025
Z018534,696,TRUE,05-08-2024
Z018535,815,TRUE,25-04-2024
Z018536,582,TRUE,27-07-2024
Z018537,700,TRUE,18-05-2024
Z018538,666,TRUE,06-05-2024
Z018539,714,TRUE,03-03-2025
Z018540,809,TRUE,04-08-2024
Z018541,789,TRUE,30-11-2024
Z018542,599,TRUE,10-09-2024
Z018543,661,TRUE,17-08-2024
Z018544,767,TRUE,08-11-2024
Z018545,610,TRUE,14-09-2024
Z018546,650,TRUE,14-04-2024
Z018547,619,TRUE,29-08-2024
Z018548,653,TRUE,22-09-2024
Z018549,704,TRUE,27-02-2025
Z018550,702,TRUE,21-12-2024
Z018551,654,TRUE,01-08-2024
Z018552,779,TRUE,25-12-2024
Z018553,679,TRUE,11-12-2024
Z018554,566,TRUE,12-12-2024
Z018555,548,TRUE,11-11-2024
Z018556,683,TRUE,26-10-2024
Z018557,659,TRUE,28-05-2024
Z018558,720,TRUE,22-12-2024
Z018559,629,TRUE,19-11-2024
Z018560,720,TRUE,12-05-2024
Z018561,719,TRUE,27-12-2024
Z018562,723,TRUE,12-08-2024
Z018563,738,TRUE,17-08-2024
Z018564,792,TRUE,16-09-2024
Z018565,704,TRUE,16-06-2024
Z018566,767,TRUE,16-07-2024
Z018567,683,TRUE,27-01-2025
Z018568,627,TRUE,26-05-2024
Z018569,794,TRUE,11-05-2024
Z018570,674,TRUE,18-09-2024
Z018571,657,TRUE,23-05-2024
Z018572,591,TRUE,11-12-2024
Z018573,630,TRUE,08-06-2024
Z018574,634,TRUE,10-12-2024
Z018575,541,TRUE,27-04-2024
Z018576,636,TRUE,09-09-2024
Z018577,720,TRUE,12-04-2024
Z018578,772,TRUE,27-01-2025
Z018579,685,TRUE,14-08-2024
Z018580,766,TRUE,27-01-2025
Z018581,663,TRUE,26-07-2024
Z018582,755,TRUE,24-10-2024
Z018583,770,TRUE,11-03-2025
Z018584,561,TRUE,01-11-2024
Z018585,688,TRUE,18-06-2024
Z018586,598,TRUE,14-04-2024
Z018587,610,TRUE,02-08-2024
Z018588,722,TRUE,07-03-2025
Z018589,717,TRUE,16-09-2024
Z018590,730,TRUE,18-10-2024
Z018591,672,TRUE,15-03-2025
Z018592,681,TRUE,19-07-2024
Z018593,685,TRUE,13-10-2024
Z018594,691,TRUE,13-01-2025
Z018595,692,TRUE,29-05-2024
Z018596,583,TRUE,08-05-2024
Z018597,691,TRUE,13-06-2024
Z018598,656,TRUE,03-09-2024
Z018599,656,TRUE,04-03-2025
Z018600,557,TRUE,09-06-2024
Z018601,706,TRUE,04-10-2024
Z018602,663,TRUE,14-07-2024
Z018603,593,TRUE,12-12-2024
Z018604,686,TRUE,14-05-2024
Z018605,699,TRUE,02-01-2025
Z018606,695,TRUE,24-08-2024
Z018607,725,TRUE,15-01-2025
Z018608,675,TRUE,11-06-2024
Z018609,647,TRUE,18-07-2024
Z018610,604,TRUE,15-01-2025
Z018611,744,TRUE,26-08-2024
Z018612,651,TRUE,16-05-2024
Z018613,666,TRUE,28-01-2025
Z018614,750,TRUE,27-02-2025
Z018615,592,TRUE,03-10-2024
Z018616,684,TRUE,11-08-2024
Z018617,577,TRUE,13-05-2024
Z018618,634,TRUE,07-04-2024
Z018619,695,TRUE,07-07-2024
Z018620,676,TRUE,30-06-2024
Z018621,711,TRUE,12-11-2024
Z018622,430,TRUE,14-02-2025
Z018623,778,TRUE,02-01-2025
Z018624,661,TRUE,26-05-2024
Z018625,647,TRUE,28-02-2025
Z018626,584,TRUE,07-01-2025
Z018627,724,TRUE,24-09-2024
Z018628,722,TRUE,01-11-2024
Z018629,705,TRUE,15-12-2024
Z018630,635,TRUE,21-07-2024
Z018631,630,TRUE,31-01-2025
Z018632,735,TRUE,17-07-2024
Z018633,719,TRUE,11-05-2024
Z018634,800,TRUE,04-09-2024
Z018635,694,TRUE,26-07-2024
Z018636,661,TRUE,20-06-2024
Z018637,753,TRUE,01-12-2024
Z018638,782,TRUE,16-10-2024
Z018639,503,TRUE,12-12-2024
Z018640,665,TRUE,13-05-2024
Z018641,700,TRUE,01-02-2025
Z018642,671,TRUE,18-08-2024
Z018643,700,TRUE,22-02-2025
Z018644,665,TRUE,30-12-2024
Z018645,700,TRUE,08-12-2024
Z018646,796,TRUE,23-01-2025
Z018647,406,TRUE,30-11-2024
Z018648,746,TRUE,25-10-2024
Z018649,639,TRUE,22-02-2025
Z018650,714,TRUE,08-12-2024
Z018651,608,TRUE,21-12-2024
Z018652,596,TRUE,17-10-2024
Z018653,697,TRUE,16-09-2024
Z018654,711,TRUE,28-07-2024
Z018655,664,TRUE,20-02-2025
Z018656,658,TRUE,17-08-2024
Z018657,670,TRUE,06-09-2024
Z018658,600,TRUE,07-03-2025
Z018659,635,TRUE,18-10-2024
Z018660,693,TRUE,19-04-2024
Z018661,772,TRUE,17-10-2024
Z018662,828,TRUE,31-08-2024
Z018663,606,TRUE,19-09-2024
Z018664,773,TRUE,20-11-2024
Z018665,709,TRUE,18-04-2024
Z018666,733,TRUE,09-06-2024
Z018667,624,TRUE,22-08-2024
Z018668,602,TRUE,16-05-2024
Z018669,677,TRUE,02-04-2024
Z018670,668,TRUE,12-07-2024
Z018671,778,TRUE,01-08-2024
Z018672,697,TRUE,08-11-2024
Z018673,686,TRUE,14-08-2024
Z018674,685,TRUE,03-05-2024
Z018675,761,TRUE,27-09-2024
Z018676,757,TRUE,02-05-2024
Z018677,614,TRUE,07-01-2025
Z018678,685,TRUE,06-06-2024
Z018679,699,TRUE,22-04-2024
Z018680,705,TRUE,02-06-2024
Z018681,696,TRUE,09-05-2024
Z018682,747,TRUE,18-03-2025
Z018683,783,TRUE,31-08-2024
Z018684,714,TRUE,08-02-2025
Z018685,748,TRUE,19-02-2025
Z018686,674,TRUE,11-06-2024
Z018687,713,TRUE,22-09-2024
Z018688,710,TRUE,09-06-2024
Z018689,691,TRUE,07-01-2025
Z018690,672,TRUE,27-07-2024
Z018691,592,TRUE,07-03-2025
Z018692,659,TRUE,05-07-2024
Z018693,740,TRUE,06-12-2024
Z018694,673,TRUE,09-03-2025
Z018695,681,TRUE,25-01-2025
Z018696,692,TRUE,20-03-2025
Z018697,580,TRUE,26-05-2024
Z018698,712,TRUE,20-02-2025
Z018699,819,TRUE,01-11-2024
Z018700,685,TRUE,31-10-2024
Z018701,621,TRUE,18-09-2024
Z018702,694,TRUE,04-12-2024
Z018703,697,TRUE,22-06-2024
Z018704,798,TRUE,02-02-2025
Z018705,726,TRUE,12-01-2025
Z018706,664,TRUE,07-12-2024
Z018707,780,TRUE,13-07-2024
Z018708,671,TRUE,24-08-2024
Z018709,646,TRUE,03-08-2024
Z018710,809,TRUE,13-04-2024
Z018711,660,TRUE,12-09-2024
Z018712,728,TRUE,09-08-2024
Z018713,680,TRUE,13-05-2024
Z018714,659,TRUE,23-10-2024
Z018715,709,TRUE,17-07-2024
Z018716,691,TRUE,17-06-2024
Z018717,658,TRUE,02-08-2024
Z018718,638,TRUE,12-07-2024
Z018719,826,TRUE,30-04-2024
Z018720,773,TRUE,23-11-2024
Z018721,719,TRUE,28-07-2024
Z018722,654,TRUE,03-02-2025
Z018723,719,TRUE,04-08-2024
Z018724,579,TRUE,23-12-2024
Z018725,632,TRUE,04-02-2025
Z018726,611,TRUE,11-01-2025
Z018727,627,TRUE,22-11-2024
Z018728,825,TRUE,09-11-2024
Z018729,683,TRUE,27-06-2024
Z018730,835,TRUE,30-04-2024
Z018731,620,TRUE,24-09-2024
Z018732,685,TRUE,17-12-2024
Z018733,613,TRUE,06-11-2024
Z018734,767,TRUE,29-03-2025
Z018735,709,TRUE,05-09-2024
Z018736,627,TRUE,24-12-2024
Z018737,729,TRUE,30-10-2024
Z018738,703,TRUE,20-05-2024
Z018739,679,TRUE,26-04-2024
Z018740,704,TRUE,17-12-2024
Z018741,753,TRUE,24-01-2025
Z018742,536,TRUE,03-11-2024
Z018743,728,TRUE,08-05-2024
Z018744,632,TRUE,05-04-2024
Z018745,720,TRUE,26-07-2024
Z018746,575,TRUE,06-12-2024
Z018747,717,TRUE,07-03-2025
Z018748,698,TRUE,09-08-2024
Z018749,674,TRUE,26-09-2024
Z018750,706,TRUE,20-12-2024
Z018751,675,TRUE,19-10-2024
Z018752,671,TRUE,02-02-2025
Z018753,616,TRUE,04-02-2025
Z018754,705,TRUE,19-01-2025
Z018755,715,TRUE,11-08-2024
Z018756,556,TRUE,29-07-2024
Z018757,793,TRUE,04-02-2025
Z018758,658,TRUE,04-04-2024
Z018759,520,TRUE,09-10-2024
Z018760,640,TRUE,24-05-2024
Z018761,762,TRUE,23-05-2024
Z018762,641,TRUE,01-02-2025
Z018763,701,TRUE,01-11-2024
Z018764,745,TRUE,30-12-2024
Z018765,711,TRUE,29-01-2025
Z018766,628,TRUE,18-11-2024
Z018767,704,TRUE,28-12-2024
Z018768,725,TRUE,02-06-2024
Z018769,640,TRUE,01-02-2025
Z018770,569,TRUE,11-03-2025
Z018771,811,TRUE,17-10-2024
Z018772,623,TRUE,29-06-2024
Z018773,760,TRUE,20-07-2024
Z018774,606,TRUE,10-07-2024
Z018775,707,TRUE,18-04-2024
Z018776,682,TRUE,13-10-2024
Z018777,572,TRUE,25-01-2025
Z018778,640,TRUE,13-03-2025
Z018779,572,TRUE,27-07-2024
Z018780,670,TRUE,23-09-2024
Z018781,638,TRUE,30-03-2025
Z018782,590,TRUE,27-11-2024
Z018783,783,TRUE,28-02-2025
Z018784,675,TRUE,17-05-2024
Z018785,628,TRUE,25-01-2025
Z018786,643,TRUE,25-01-2025
Z018787,524,TRUE,06-01-2025
Z018788,593,TRUE,28-04-2024
Z018789,616,TRUE,07-08-2024
Z018790,823,TRUE,05-12-2024
Z018791,644,TRUE,20-05-2024
Z018792,699,TRUE,23-04-2024
Z018793,630,TRUE,01-02-2025
Z018794,640,TRUE,04-04-2024
Z018795,618,TRUE,19-08-2024
Z018796,679,TRUE,19-02-2025
Z018797,651,TRUE,05-09-2024
Z018798,770,TRUE,23-10-2024
Z018799,770,TRUE,20-11-2024
Z018800,739,TRUE,09-03-2025
Z018801,684,TRUE,12-11-2024
Z018802,700,TRUE,04-03-2025
Z018803,699,TRUE,25-02-2025
Z018804,682,TRUE,05-09-2024
Z018805,715,TRUE,22-08-2024
Z018806,668,TRUE,05-01-2025
Z018807,747,TRUE,23-12-2024
Z018808,668,TRUE,19-08-2024
Z018809,649,TRUE,22-11-2024
Z018810,787,TRUE,30-12-2024
Z018811,657,TRUE,10-10-2024
Z018812,756,TRUE,19-11-2024
Z018813,645,TRUE,29-08-2024
Z018814,654,TRUE,03-04-2024
Z018815,672,TRUE,04-09-2024
Z018816,671,TRUE,28-12-2024
Z018817,691,TRUE,27-06-2024
Z018818,588,TRUE,24-12-2024
Z018819,706,TRUE,03-09-2024
Z018820,664,TRUE,15-05-2024
Z018821,735,TRUE,14-07-2024
Z018822,645,TRUE,01-06-2024
Z018823,648,TRUE,19-02-2025
Z018824,716,TRUE,02-05-2024
Z018825,692,TRUE,18-03-2025
Z018826,706,TRUE,26-11-2024
Z018827,699,TRUE,01-08-2024
Z018828,667,TRUE,06-09-2024
Z018829,677,TRUE,20-04-2024
Z018830,679,TRUE,22-10-2024
Z018831,662,TRUE,10-09-2024
Z018832,776,TRUE,25-07-2024
Z018833,632,TRUE,30-03-2025
Z018834,670,TRUE,27-03-2025
Z018835,666,TRUE,02-06-2024
Z018836,638,TRUE,03-04-2024
Z018837,689,TRUE,03-08-2024
Z018838,776,TRUE,20-01-2025
Z018839,715,TRUE,07-09-2024
Z018840,776,TRUE,19-03-2025
Z018841,616,TRUE,01-01-2025
Z018842,712,TRUE,24-05-2024
Z018843,666,TRUE,13-03-2025
Z018844,696,TRUE,02-03-2025
Z018845,670,TRUE,15-07-2024
Z018846,689,TRUE,06-12-2024
Z018847,706,TRUE,18-04-2024
Z018848,701,TRUE,05-10-2024
Z018849,670,TRUE,15-10-2024
Z018850,733,TRUE,12-06-2024
Z018851,730,TRUE,04-05-2024
Z018852,571,TRUE,03-06-2024
Z018853,632,TRUE,02-02-2025
Z018854,652,TRUE,16-03-2025
Z018855,718,TRUE,15-08-2024
Z018856,587,TRUE,23-12-2024
Z018857,711,TRUE,13-07-2024
Z018858,712,TRUE,26-03-2025
Z018859,686,TRUE,07-06-2024
Z018860,685,TRUE,13-04-2024
Z018861,461,TRUE,14-07-2024
Z018862,689,TRUE,12-12-2024
Z018863,650,TRUE,17-02-2025
Z018864,628,TRUE,02-11-2024
Z018865,660,TRUE,29-09-2024
Z018866,581,TRUE,21-09-2024
Z018867,712,TRUE,02-10-2024
Z018868,651,TRUE,12-05-2024
Z018869,671,TRUE,25-11-2024
Z018870,643,TRUE,02-08-2024
Z018871,597,TRUE,14-01-2025
Z018872,633,TRUE,10-06-2024
Z018873,671,TRUE,05-12-2024
Z018874,733,TRUE,28-01-2025
Z018875,773,TRUE,12-04-2024
Z018876,602,TRUE,04-05-2024
Z018877,742,TRUE,29-01-2025
Z018878,712,TRUE,07-02-2025
Z018879,654,TRUE,18-02-2025
Z018880,649,TRUE,10-02-2025
Z018881,621,TRUE,31-12-2024
Z018882,562,TRUE,07-02-2025
Z018883,736,TRUE,01-04-2024
Z018884,626,TRUE,20-08-2024
Z018885,672,TRUE,01-02-2025
Z018886,827,TRUE,28-12-2024
Z018887,650,TRUE,23-07-2024
Z018888,710,TRUE,04-12-2024
Z018889,637,TRUE,17-01-2025
Z018890,683,TRUE,21-06-2024
Z018891,679,TRUE,20-02-2025
Z018892,552,TRUE,04-12-2024
Z018893,703,TRUE,03-07-2024
Z018894,607,TRUE,06-08-2024
Z018895,726,TRUE,13-07-2024
Z018896,756,TRUE,27-11-2024
Z018897,854,TRUE,21-04-2024
Z018898,767,TRUE,16-10-2024
Z018899,735,TRUE,21-01-2025
Z018900,688,TRUE,03-11-2024
Z018901,601,TRUE,05-08-2024
Z018902,606,TRUE,20-02-2025
Z018903,689,TRUE,22-04-2024
Z018904,733,TRUE,12-08-2024
Z018905,667,TRUE,18-07-2024
Z018906,802,TRUE,26-01-2025
Z018907,740,TRUE,27-08-2024
Z018908,744,TRUE,16-08-2024
Z018909,674,TRUE,06-02-2025
Z018910,595,TRUE,27-11-2024
Z018911,792,TRUE,06-09-2024
Z018912,549,TRUE,02-01-2025
Z018913,627,TRUE,12-11-2024
Z018914,631,TRUE,03-05-2024
Z018915,663,TRUE,02-08-2024
Z018916,710,TRUE,01-10-2024
Z018917,688,TRUE,26-06-2024
Z018918,765,TRUE,07-04-2024
Z018919,586,TRUE,08-10-2024
Z018920,687,TRUE,29-05-2024
Z018921,708,TRUE,01-07-2024
Z018922,634,TRUE,11-05-2024
Z018923,676,TRUE,30-03-2025
Z018924,780,TRUE,29-03-2025
Z018925,697,TRUE,14-06-2024
Z018926,694,TRUE,24-03-2025
Z018927,779,TRUE,22-03-2025
Z018928,706,TRUE,07-01-2025
Z018929,663,TRUE,21-09-2024
Z018930,783,TRUE,02-12-2024
Z018931,629,TRUE,19-01-2025
Z018932,529,TRUE,16-06-2024
Z018933,756,TRUE,15-08-2024
Z018934,649,TRUE,16-04-2024
Z018935,626,TRUE,18-05-2024
Z018936,662,TRUE,31-07-2024
Z018937,605,TRUE,11-07-2024
Z018938,664,TRUE,19-10-2024
Z018939,756,TRUE,26-09-2024
Z018940,828,TRUE,31-07-2024
Z018941,639,TRUE,10-08-2024
Z018942,653,TRUE,26-12-2024
Z018943,822,TRUE,12-03-2025
Z018944,621,TRUE,26-07-2024
Z018945,617,TRUE,25-10-2024
Z018946,701,TRUE,12-12-2024
Z018947,617,TRUE,01-11-2024
Z018948,689,TRUE,30-09-2024
Z018949,616,TRUE,16-06-2024
Z018950,597,TRUE,17-04-2024
Z018951,665,TRUE,15-05-2024
Z018952,617,TRUE,06-08-2024
